 Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:54:34,756 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:54:34,758 - basicLogger - INFO - 2022-10-20 22:54:29.755634
2022-10-20 22:54:34,771 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:54:34,771 - basicLogger - DEBUG - []
2022-10-20 22:54:34,778 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:54:34,778 - basicLogger - DEBUG - []
2022-10-20 22:54:34,778 - basicLogger - DEBUG - New statistics:
 Number of Ride Readings: 102
 Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:54:39,754 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:54:39,756 - basicLogger - INFO - 2022-10-20 22:54:34.756331
2022-10-20 22:54:39,766 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:54:39,767 - basicLogger - DEBUG - []
2022-10-20 22:54:39,779 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:54:39,779 - basicLogger - DEBUG - []
2022-10-20 22:54:39,779 - basicLogger - DEBUG - New statistics:
 Number of Ride Readings: 102
 Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:54:44,752 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:54:44,755 - basicLogger - INFO - 2022-10-20 22:54:39.754543
2022-10-20 22:54:44,764 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:54:44,765 - basicLogger - DEBUG - []
2022-10-20 22:54:44,771 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:54:44,771 - basicLogger - DEBUG - []
2022-10-20 22:54:44,772 - basicLogger - DEBUG - New statistics:
 Number of Ride Readings: 102
 Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:54:49,757 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:54:49,760 - basicLogger - INFO - 2022-10-20 22:54:44.753133
2022-10-20 22:54:54,754 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:54:54,757 - basicLogger - INFO - 2022-10-20 22:54:44.753133
2022-10-20 22:54:59,752 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:54:59,755 - basicLogger - INFO - 2022-10-20 22:54:44.753133
2022-10-20 22:54:59,821 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:54:59,821 - basicLogger - DEBUG - []
2022-10-20 22:54:59,830 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:54:59,831 - basicLogger - DEBUG - []
2022-10-20 22:54:59,831 - basicLogger - DEBUG - New statistics:
 Number of Ride Readings: 102
 Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:55:04,756 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:55:04,759 - basicLogger - INFO - 2022-10-20 22:54:59.753163
2022-10-20 22:55:04,773 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:55:04,773 - basicLogger - DEBUG - []
2022-10-20 22:55:04,780 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:55:04,780 - basicLogger - DEBUG - []
2022-10-20 22:55:04,780 - basicLogger - DEBUG - New statistics:
 Number of Ride Readings: 102
 Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:55:09,754 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:55:09,756 - basicLogger - INFO - 2022-10-20 22:55:04.756887
2022-10-20 22:55:09,768 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:55:09,768 - basicLogger - DEBUG - []
2022-10-20 22:55:09,776 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:55:09,777 - basicLogger - DEBUG - []
2022-10-20 22:55:09,777 - basicLogger - DEBUG - New statistics:
 Number of Ride Readings: 102
 Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:55:14,752 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:55:14,755 - basicLogger - INFO - 2022-10-20 22:55:09.754867
2022-10-20 22:55:14,766 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:55:14,766 - basicLogger - DEBUG - []
2022-10-20 22:55:14,777 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:55:14,777 - basicLogger - DEBUG - []
2022-10-20 22:55:14,777 - basicLogger - DEBUG - New statistics:
 Number of Ride Readings: 102
 Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:55:19,756 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:55:19,758 - basicLogger - INFO - 2022-10-20 22:55:14.753152
2022-10-20 22:55:19,773 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:55:19,774 - basicLogger - DEBUG - []
2022-10-20 22:55:19,781 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:55:19,781 - basicLogger - DEBUG - []
2022-10-20 22:55:19,781 - basicLogger - DEBUG - New statistics:
 Number of Ride Readings: 102
 Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:55:24,754 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:55:24,756 - basicLogger - INFO - 2022-10-20 22:55:19.756742
2022-10-20 22:55:24,771 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:55:24,772 - basicLogger - DEBUG - []
2022-10-20 22:55:24,784 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:55:24,784 - basicLogger - DEBUG - []
2022-10-20 22:55:24,784 - basicLogger - DEBUG - New statistics:
 Number of Ride Readings: 102
 Number of HR Readings 5000
 Max Speed Reading 20
 Max HR Reading 200
2022-10-20 22:55:29,755 - basicLogger - INFO - Start Periodic Processing
2022-10-20 22:55:29,757 - basicLogger - INFO - 2022-10-20 22:55:24.754811
2022-10-20 22:55:29,770 - basicLogger - INFO - Number of ride data events received: 0
2022-10-20 22:55:29,770 - basicLogger - DEBUG - []
2022-10-20 22:55:29,781 - basicLogger - INFO - Number of heartrate data events received: 0
2022-10-20 22:55:29,781 - basicLogger - DEBUG - []
2022-10-20 22:55:29,781 - basicLogger - DEBUG - New statistics:
 Number of Ride Readings: 102
 Number of HR Readings 5000
